		25.8000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		25.9000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.0000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.1000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.2000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.3000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.4000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.5000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.6000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.7000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.8000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		26.9000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.0000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.1000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.2000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.3000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.4000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.5000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.6000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.7000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.8000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		27.9000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.0000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.1000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.2000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.3000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.4000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.5000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.6000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.7000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.8000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		28.9000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.0000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.1000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.2000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.3000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.4000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.5000000000001	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		29.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		30.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		31.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		32.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		33.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		34.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.6000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.7000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.8000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		35.9000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.0000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.1000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.2000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.3000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.4000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.5000000000002	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		36.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		37.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		38.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		39.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		40.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		41.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.7000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.8000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		42.9000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.0000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.1000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.2000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.3000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.4000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.5000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.6000000000003	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		43.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		44.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		45.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		46.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		47.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		48.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.7000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.8000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		49.9000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.0000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.1000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.2000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.3000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.4000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.5000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.6000000000004	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		50.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.2000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.3000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.4000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.5000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.6000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		51.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.2000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.3000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.4000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.5000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.6000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		52.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.2000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.3000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.4000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.5000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.6000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		53.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.2000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.3000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.4000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.5000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.6000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		54.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.2000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.3000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.4000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.5000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.6000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.7000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.8000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		55.9000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		56.0000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
		56.1000000000005	0	590	0	7.79127152534495	0	0	0	7.79127152534495	590		0	0		0	
